Address,Date
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001510075?gameHash=6a7300ba51645eaa,2/11/2016
http://matchhistory.eune.leagueoflegends.com/en/#match-details/TRLH3/1001510083?gameHash=d780e60329e4d10b,2/11/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001510090?gameHash=30a84ce3b196e5a9,2/11/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001510095?gameHash=48243735f6eef6b2,2/11/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001510098?gameHash=9ce6893e6ca1a7c8,2/11/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001520148?gameHash=e26b8f063efa4c21,2/12/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001520155?gameHash=2d500e6b69b9add0,2/12/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001520160?gameHash=cd4d2353545cd868,2/12/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001520165?gameHash=d5ca94c71896f2c5,2/12/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001520171?gameHash=c92f6a8d732e4610,2/12/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001540008?gameHash=403c2eff31ca5b70,2/18/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001540010?gameHash=1835a93048ed0854,2/18/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001530039?gameHash=cdc713b101fa96ee,2/18/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001530048?gameHash=5fdb27e098f538df,2/18/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001530055?gameHash=2f42705092eb05b9,2/18/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001530065?gameHash=a5830c46def9c6ae,2/19/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001530074?gameHash=93f67d551796b1fc,2/19/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001530078?gameHash=68800bdaec138a61,2/19/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001530083?gameHash=ec8b3910f28d7d77,2/19/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001530089?gameHash=edc31b2b59d0a904,2/19/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001530099?gameHash=a97a94063adac491,2/25/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001530109?gameHash=a94ffcbe1b07ed53,2/25/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001530113?gameHash=2ba77a5baaef2c3b,2/25/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001540095?gameHash=c9468feeec9db4a0,2/25/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001540103?gameHash=74f334671bd8cbd5,2/25/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001540111?gameHash=69f58c431d564327,2/26/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001530148?gameHash=f228eef7d941930e,2/26/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001540121?gameHash=c42f460ee0d41ffc,2/26/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001540126?gameHash=7134944ea0a3f809,2/26/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001530171?gameHash=879fe4f697feb466,2/26/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001550014?gameHash=ef9c29e5d829996d,3/10/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001550021?gameHash=a2839750ba44bb3b,3/10/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001550029?gameHash=efb8b2077fa5ee15,3/10/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001550037?gameHash=2c5a2d6a04b1cf80,3/10/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001550042?gameHash=314dd110923b6170,3/10/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001560055?gameHash=92f3445a57dca6c5,3/11/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001560063?gameHash=9ce6d1ca1a949fb0,3/11/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001560071?gameHash=9acb6da45101d180,3/11/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001560078?gameHash=5f27950f7d7d451a,3/11/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001560087?gameHash=d4b4be9102e42b1c,3/11/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001570016?gameHash=6d0142eda6d632e6,3/17/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001570022?gameHash=15eda5da79eee413,3/17/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001570029?gameHash=e2944c4b5e1fe496,3/17/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001570035?gameHash=768948a373e3a84e,3/17/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001580074?gameHash=e75914f4505df939,3/17/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001580084?gameHash=52364c379e70a863,3/18/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001580099?gameHash=ad39be45a4e448fb,3/18/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001580106?gameHash=6d3a8913578c2544,3/18/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001580113?gameHash=fec40674312db1eb,3/18/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001580122?gameHash=4d9c6f577342e994,3/18/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660039?gameHash=9408463345849bff,6/2/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660076?gameHash=a0ef2274c968c358,6/2/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660095?gameHash=0eda4e2407d59837,6/2/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660113?gameHash=c2f3e183a42920a4,6/2/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660115?gameHash=0c6d2faf595809fa,6/2/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660126?gameHash=95e3b907b0c652f7,6/2/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660139?gameHash=a40233263d3f1e55,6/3/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660162?gameHash=8eb31bec4b91b566,6/3/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660169?gameHash=f0daec5b05c1c474,6/3/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660178?gameHash=d7f324677fe52fa9,6/3/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660181?gameHash=a836c953faa3bc4b,6/3/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660191?gameHash=5d4a270c9ec54f2c,6/3/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001650088?gameHash=a7c89e010b6634a9,6/2/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660070?gameHash=a5c865b26c07eec5,6/2/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660086?gameHash=b775f40808ee7697,6/2/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660107?gameHash=b5054176e521bcbc,6/2/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660137?gameHash=494cbdfd727310dc,6/3/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660161?gameHash=06c1db9af13bdc0a,6/3/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660164?gameHash=ac7bdeb229812065,6/3/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660179?gameHash=a16e9570c9c11357,6/3/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670043?gameHash=902a76a8c5e1471d,6/9/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670056?gameHash=9de44619f393863e,6/9/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670058?gameHash=2b78b6785c4b9f90,6/9/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670072?gameHash=0b096f92735d1c44,6/9/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670074?gameHash=11df9e8fe3eaeb24,6/9/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670080?gameHash=9f75e09209febaa5,6/9/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670114?gameHash=11438bc40e1b7b71,6/10/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670118?gameHash=0c747713dc79bc86,6/10/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670122?gameHash=06f228fd93d5add5,6/10/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670138?gameHash=e94567b03b708106,6/10/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670139?gameHash=43a1ccb5ef23b8dd,6/10/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670144?gameHash=2e09be4467b027c7,6/10/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670029?gameHash=d34465c51253b5a5,6/9/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670057?gameHash=d3bf09f216eb5988,6/9/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670066?gameHash=d7b07d64df2c568a,6/9/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670073?gameHash=b292c5d1399ff0a6,6/9/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680072?gameHash=372086d9e951b6cf,6/10/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680101?gameHash=35bd0a66d14e3880,6/10/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680116?gameHash=4d04bd98725b5dba,6/10/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680128?gameHash=e12ff1e3f644f7eb,6/10/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680157?gameHash=66a419089ef43687,6/16/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680182?gameHash=27a4d1ef0a493709,6/16/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680190?gameHash=202c3e4779d36a20,6/16/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680206?gameHash=6b85993391be91b1,6/16/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680209?gameHash=0e79fba0d5505f56,6/16/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680218?gameHash=c39ac1636832e863,6/16/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680243?gameHash=bb155587be0669ef,6/17/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680246?gameHash=00e4eb2c47c14065,6/17/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680254?gameHash=028b7ab92a345cf5,6/17/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680273?gameHash=d1a938af3522a2d7,6/17/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680274?gameHash=dc722201a9bdd57c,6/17/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680281?gameHash=bd72dad973038752,6/17/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670153?gameHash=6a3bbe6107c70a23,6/16/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670163?gameHash=54ba421cc486f845,6/16/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670184?gameHash=d11955a8b78c1093,6/16/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670199?gameHash=460d730830cff84e,6/16/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670206?gameHash=e8476fbf088bbca1,6/17/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670241?gameHash=60441fc0b24c33af,6/17/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670246?gameHash=aff6108aebaadab8,6/17/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670253?gameHash=26b04bf2495fc971,6/17/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690019?gameHash=04d6388306d1e785,6/23/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690044?gameHash=84147b07246747a8,6/23/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690053?gameHash=c72003e35dd7a876,6/23/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690064?gameHash=c9c59a550f1c3fa9,6/23/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690074?gameHash=fb1883afeddb8d8c,6/23/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690079?gameHash=6e17d788114cba1e,6/23/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700064?gameHash=613b0e036c65b076,6/24/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700085?gameHash=5bab9895cc6d5e6b,6/24/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700087?gameHash=79230fcf1255340c,6/24/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700101?gameHash=72a4e8440af8dc8c,6/24/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700102?gameHash=f8658edaa5bc3fcf,6/24/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700108?gameHash=ae93631b353b0d04,6/24/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700007?gameHash=b6e9a707b663f68c,6/23/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700033?gameHash=dc6495b55f2d5c6d,6/23/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700035?gameHash=b9a8d1cd9bf991f1,6/23/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700048?gameHash=7221e7af44168386,6/23/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690083?gameHash=e9f4f66cbb72bf04,6/24/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690102?gameHash=1ee5c13ec1d30091,6/24/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690113?gameHash=9c10261f11a9c69f,6/24/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690128?gameHash=2d1412573ba8a216,6/24/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690145?gameHash=4b2cd21568456013,6/30/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690172?gameHash=e9d1e94caf2721c6,6/30/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690174?gameHash=c525a604720b11a2,6/30/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690187?gameHash=eee1f36844fc6dda,6/30/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690189?gameHash=84863eaa760a091e,6/30/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690196?gameHash=20e893ad3e8916a9,6/30/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700214?gameHash=acf5b0131f0c7dfd,7/1/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700227?gameHash=5b108ff18eaa91c4,7/1/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700232?gameHash=5a6b6206e4d20a27,7/1/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700244?gameHash=9f39440a33d49a3a,7/1/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700246?gameHash=d62e989b68338ae6,7/1/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700254?gameHash=27ae83a30858d68d,7/1/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690146?gameHash=ae6c2f9529fb64bc,6/30/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690173?gameHash=21554efe33ac41c0,6/30/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690178?gameHash=b180001a87c4abd7,6/30/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690188?gameHash=e9686c70e33f3360,6/30/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700218?gameHash=b3752c26ee320c5b,7/1/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700226?gameHash=f2766d41470265f6,7/1/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700228?gameHash=1886fc9a9bff954d,7/1/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700245?gameHash=63306591cbee47b8,7/1/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720037?gameHash=61466168685988df,7/8/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720042?gameHash=afa0da9f1251993a,7/8/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720043?gameHash=0a5108ce4179f9da,7/8/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720064?gameHash=37f1b13c86d9b810,7/8/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720068?gameHash=b330df4de0bcddf3,7/8/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720078?gameHash=d58b97a650688653,7/8/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001710054?gameHash=3a95b4b1a2254234,7/9/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001710073?gameHash=4d7a672bc5fd051a,7/9/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001710075?gameHash=632e0e16514a6ee5,7/9/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001710091?gameHash=be7fce9d3ea04826,7/9/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001710092?gameHash=5a5422ca367262e9,7/9/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001710102?gameHash=8287c92c758ba77b,7/9/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001710008?gameHash=9c00b2ea31e68bf2,7/8/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001710023?gameHash=9daaf2697234efad,7/8/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001710025?gameHash=edacfcdc33e05cd4,7/8/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001710039?gameHash=688b3f349c78c62f,7/8/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720086?gameHash=b030673a0e09c50d,7/9/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720108?gameHash=67bf8c3eef4641d0,7/9/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720116?gameHash=ea863a6e7a2cef03,7/9/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720127?gameHash=c0942653463b675d,7/9/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720149?gameHash=cc58c30b8a87d843,7/14/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720165?gameHash=585d6ad9688dc999,7/14/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720169?gameHash=382e76e8e1f8488a,7/14/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720186?gameHash=eacc5b3714c1ba7e,7/14/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720189?gameHash=c0576c9cc49a99d6,7/14/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720196?gameHash=1c39769a2ddbf517,7/14/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720220?gameHash=1e1aa3a8f956053c,7/15/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720230?gameHash=2754bd3997872a68,7/15/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720238?gameHash=acd4868055b4fa4a,7/15/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720248?gameHash=39b61c79461f5346,7/15/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720249?gameHash=19775eef302c62ad,7/15/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720257?gameHash=2f66ae29a292b55f,7/15/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720142?gameHash=db15a75cf3bccc5b,7/14/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720166?gameHash=435ea8d270e3a490,7/14/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720176?gameHash=a5af20a3a1821f33,7/14/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720187?gameHash=2726ed32007dc2a1,7/14/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720199?gameHash=694b154fd29ab4c4,7/15/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720232?gameHash=ef9cb60e6b2846f0,7/15/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720233?gameHash=df9efddc716a82d7,7/15/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720247?gameHash=912b67ffce4af7ec,7/15/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001740004?gameHash=bb7df3843be874a5,7/21/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001740018?gameHash=51d294d39b3cd94a,7/21/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001740027?gameHash=37b4744837255238,7/21/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001730049?gameHash=9526651754957b4a,7/21/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001730051?gameHash=53076015edd57d51,7/21/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001730057?gameHash=7b8640fd807e3a2c,7/21/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001730064?gameHash=cc22fe779ddb2700,7/22/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001730080?gameHash=ff31a2454d86a083,7/22/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001730081?gameHash=f23b44bd031c20bf,7/22/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001730093?gameHash=3547bdb2f1478f9d,7/22/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001730094?gameHash=14cf37acdfd3d4ac,7/22/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001730099?gameHash=2876fcd3ab3b05c7,7/22/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001730012?gameHash=acb6e29f82df0ba0,7/21/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001730035?gameHash=c32725629bd4c044,7/21/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001730047?gameHash=d7054e1754fda878,7/21/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001740053?gameHash=dc338506ed8b196f,7/22/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001740078?gameHash=5683a19439e8d4eb,7/22/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001740085?gameHash=cdc988d70c3c2132,7/22/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001740096?gameHash=f4c19f66ba47ffb7,7/22/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002300042?gameHash=32a5c0e0f0fd2b69,7/30/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002300064?gameHash=6e4e65e7f3c965cb,7/30/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002300071?gameHash=c8c23ac309c53958,7/30/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002300087?gameHash=23cebce9f5d79231,7/30/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002300103?gameHash=3938727a1a0b4e8c,7/30/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002300105?gameHash=a5c0137f1ada7efa,7/30/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002300145?gameHash=324675625298d854,7/31/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002300165?gameHash=b4fd38ced29ea134,7/31/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002300174?gameHash=987694285aaf533a,7/31/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002300187?gameHash=55f8c4499215a90e,7/31/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002300190?gameHash=0222a96c1bc9a892,7/31/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002300205?gameHash=b22979b9ded477fd,7/31/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002300063?gameHash=cb42ba7e531e7499,7/30/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002300068?gameHash=8a8db9d16163ae92,7/30/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002300078?gameHash=fc27a210f0e26894,7/30/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002300095?gameHash=d9c8d7c58585d915,7/30/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002290142?gameHash=5fed8c345e76763e,7/31/2016
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002290170?gameHash=c3e36eea5f464c5d,7/31/2016
